month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,cfs_meals,meal_percent_cfs_covered,charitable_percent_covered
11,2020,Bond Hill,30,14,0,16,184.48,367.01,7276,3243,1799,1169,149,3.33,0.13444341658957756,0.8648665894807344,2.20003345413995,1,654840,2180617.2,160016.36,0.07338122436161651,27414.4,0.04186427218862623,0.9801120860309772,230226.357,0.35157650265713764,0,0,0,0,0,0,0.35157650265713764
11,2020,California,30,14,0,16,184.48,367.01,930.8790896159318,329.38264580369844,241.57041251778097,113.149359886202,52.40967283072546,3.33,0,0.9712414032173836,2.8,0.13,83779.11806543387,278984.4631578948,0,0,447.6716244665719,0.0053434750186428,0.9765848782360266,0,0,0,0,0,0,0,0,0
11,2020,Camp Washington,30,14,0,16,184.48,367.01,1128,412,112,33,24,3.33,0.191747572815534,0.8930051929138453,1.9,1,101520,338061.60000000003,28993.789999999997,0.08576481327663359,1185.6,0.01167848699763593,0.9904484931881148,3270.2245,0.03221261327817178,0,0,0,0,0,0,0.03221261327817178
11,2020,Carthage,30,14,0,16,184.48,367.01,3021,1040,911,537,286,3.33,0.2259615384615385,0.8068409280797094,2.9,1,271890,905393.7,86247.35,0.09525949871310128,17118.4,0.06296075618816434,0.965061182980975,58091.88266666667,0.21365950445645912,0,0,0,0,0,0,0.21365950445645912
11,2020,Clifton,30,14,0,16,184.48,367.01,8476,4118,1379,751,212,3.33,0.05099562894609033,0.8758416934870757,2.0755682881197384,0.4,762840,2540257.2,77072.09999999999,0.03034027420530487,8012.160000000002,0.01050306748466257,0.9166850351770433,3684.192666666667,0.0048295745722126,0,0,0,0,0,0,0.0048295745722126
11,2020,College Hill,30,14,0,16,184.48,367.01,16199,7263,3660,2115,618,3.33,0.144292991876635,0.8424894559041248,2.21074986282997,1,1457910,4854840.3,384626.48,0.07922536195474854,56846.4,0.03899170730703541,0.9607065251659088,22015.066666666666,0.01510042915314845,0,0,0,0,0,0,0.01510042915314845
11,2020,Columbia Tusculum,30,14,0,16,184.48,367.01,1533.9553736466862,712.7721151307104,250.8824927383153,120.04145761816744,40.70609981515712,3.33,0.02738927738927738,0.9623346130991878,2.15,0.13,138055.98362820176,459726.42548191187,7164.884158964879,0.01558510401366254,434.6613952997097,0.00314844300027078,0.981068160113121,0,0,0,0,0,0,0,0,0
11,2020,Corryville,30,14,0,16,184.48,367.01,4310,1868,192,75,9,3.33,0.05139186295503212,0.7052290087997718,2.254939759036145,1,387900,1291707,35232.96,0.02727627859878439,1747.2,0.00450425367362722,0.7370095410721835,2888.9833333333336,0.00744775285726561,0,0,0,0,0,0,0.00744775285726561
11,2020,CUF,30,14,0,16,184.48,367.01,16792,5439,516,180,190,3.33,0.05846662989520132,0.7758753361797359,2.2019930481913512,1,1511280,5032562.4,116709.18,0.02319080633754287,7696,0.00509237202900852,0.8041585145462873,23592.5,0.01561093907151553,0,0,0,0,0,0,0.01561093907151553
11,2020,Downtown,30,14,0,16,184.48,367.01,3914.909696521096,2723.1265729089564,201.82013323464105,37.58771280532939,0,3.33,0.1154896622509068,0.9087095158768976,1.4003966813585689,1,352341.8726868987,1173298.4360473726,115422.06424870469,0.09837400332479812,781.8244263508514,0.00221893702383083,1.0093024562255266,0,0,0,0,0,0,0,0,0
11,2020,East End,30,14,0,16,184.48,367.01,1462,703,201,94,47,3.33,0.08677098150782361,0.9357052673269892,2.06,1,131580,438161.4,22387.609999999997,0.05109443689015051,2932.8,0.0222891016871865,1.009088805904326,15077.490666666668,0.11458801236256778,0,0,0,0,0,0,0.11458801236256778
11,2020,East Price Hill,30,14,0,16,184.48,367.01,14788,6063,4110,2240,563,3.33,0.3092528451261752,0.8020828826719687,2.421629116117851,1,1330920,4431963.600000001,688143.75,0.15526836682503437,58302.4,0.04380608902112824,1.0011573385181314,34062.83183333334,0.02559344801590879,0,0,0,0,0,0,0.02559344801590879
11,2020,East Walnut Hills,30,14,0,16,184.48,367.01,3730.882390745501,2345.219794344473,238.01092544987148,95.55205655526991,27.909383033419022,3.33,0.04203047165349195,0.9491143565428948,1.573157490396927,1,335779.41516709514,1118145.452506427,36176.43043701799,0.03235395748909514,2567.99794344473,0.00764787186899711,0.989116185900987,8309.083333333334,0.02474566026984845,0,0,0,0,0,0,0.02474566026984845
11,2020,East Westwood,30,14,0,16,184.48,367.01,2594.407482530325,1110.7037754202113,825.6099130303817,480.5686400397181,143.2812563343105,3.33,0.33150239251829033,0.7195231992851518,2.3166400319616463,1,233496.67342772929,777543.9225143384,135133.43393722884,0.1737952416890467,12976.077844579797,0.05557285957907271,0.9488913005532712,1105.5561666666667,0.00473478337158774,0,0,0,0,0,0,0.00473478337158774
11,2020,English Woods,30,14,0,16,184.48,367.01,452.0534606205251,217.20286396181385,136.43054892601432,76.47350835322196,21.494033412887827,3.33,0.2520833333333333,0.7217729652690682,2.03,1,40684.81145584725,135480.42214797137,20094.97999045346,0.1483238660749505,2037.7248687350836,0.05008564119675231,0.920182472540771,0,0,0,0,0,0,0,0,0
11,2020,Evanston,30,14,0,16,184.48,367.01,8305.282306961239,3343.4372591649085,1505.629449810726,782.1793541466063,288.16671147665744,3.33,0.1422590802574327,0.8804569120230866,2.1611643999045573,0.36,747475.4076265115,2489093.1073962837,174562.54788820783,0.07013098359780082,8014.751339386999,0.01072242813290213,0.9613103237537896,18538.0065,0.02480082463029047,0,0,0,0,0,0,0.02480082463029047
11,2020,Hartwell,30,14,0,16,184.48,367.01,5213,2384,1046,412,203,3.33,0.1174496644295302,0.913793043508832,2.12,1,469170,1562336.1,102762.8,0.0657750915440026,12792,0.02726517040731504,1.0068333054601497,5373.045833333334,0.01145223657380764,0,0,0,0,0,0,0.01145223657380764
11,2020,Hyde Park,30,14,0,16,184.48,367.01,13423,6632,2497,1401,325,3.33,0.01266586248492159,0.9534150435051412,2.009787826348657,0.65,1208070,4022873.1,30828.84,0.0076633886363455,23335.520000000004,0.0193163641179733,0.98039479625946,897.375,7.428170553030868e-4,0,0,0,0,0,0,7.428170553030868e-4
11,2020,Kennedy Heights,30,14,0,16,184.48,367.01,5020,2564,821,456,28,3.33,0.0971138845553822,0.9107031379860648,1.95,1,451800,1504494,91385.49,0.060741677932913,10067.2,0.02228242585214697,0.9937272417711248,10166.666666666666,0.02250258226353843,0,0,0,0,0,0,0.02250258226353843
11,2020,Linwood,30,14,0,16,184.48,367.01,669.9474518088197,311.2997095326116,109.57169263269078,52.42751518352258,17.77818853974122,3.33,0.02738927738927738,0.9623346130991878,2.15,1,60295.27066279377,200783.2513071033,3129.2278558225503,0.01558510401366254,1460.278637443887,0.02421879230977524,1.0021385094226256,0,0,0,0,0,0,0,0,0
11,2020,Lower Price Hill,30,14,0,16,184.48,367.01,858.0199203187251,279.6902390438247,281.9641434262948,89.4402390438247,42.44621513944223,3.33,0.4823848238482385,0.5952954702742855,2.3,1,77221.79282868527,257148.57011952196,49516.37507968128,0.19255940274785976,2743.238247011953,0.03552414605418139,0.8233790190763267,4902.6500000000005,0.06348790698082359,0,0,0,0,0,0,0.06348790698082359
11,2020,Madisonville,30,14,0,16,184.48,367.01,10708.111111111111,5353.468574635242,1880.7525252525252,960.5347923681256,350.611672278339,3.33,0.08306340508859596,0.8876322250695385,2.036783539398413,1,963730,3209220.9000000004,163201.02645903477,0.05085378400066968,27271.846464646467,0.02829822301334031,0.9667842320835484,37362.066666666666,0.03876818887724431,0,0,0,0,0,0,0.03876818887724431
11,2020,Millvale,30,14,0,16,184.48,367.01,2172.5998598458305,849.0014015416958,897.9677645409951,539.3833216538192,57.25297827610371,3.33,0.5732031943212067,0.5452783320061262,2.55,1,195533.98738612476,651128.1779957955,178605.53223545896,0.2743016479262433,12410.035038542395,0.06346740638002772,0.8830473863123972,24636.333333333336,0.1259951462283817,0,0,0,0,0,0,0.1259951462283817
11,2020,Mt. Adams,30,14,0,16,184.48,367.01,1617,975,115,69,28,3.33,0,0.9684951807216208,1.66,0.13,145530,484614.9,0,0,262.288,0.00180229505943791,0.9702974757810588,0,0,0,0,0,0,0,0,0
11,2020,Mt. Airy,30,14,0,16,184.48,367.01,8806.992290585618,3766.476649369903,2421.7601186063753,1321.154633061527,452.6658265381764,3.33,0.23193854252833665,0.7712810737250642,2.334554189944134,1,792629.3061527057,2639455.58948851,320616.67127057083,0.12147075804094204,36895.46555967383,0.04654819759158092,0.939300029357587,6353.5351666666675,0.00801577120268956,0,0,0,0,0,0,0.00801577120268956
11,2020,Mt. Auburn,30,14,0,16,184.48,367.01,4632,2374,708,325,162,3.33,0.13647851727042964,0.8761378220972793,1.8041154923507865,1,416880,1388210.4,118911.24,0.08565793773047657,10129.6,0.02429859911725197,0.986094358945008,7969.2145,0.01911632724045289,0,0,0,0,0,0,0.01911632724045289
11,2020,Mt. Lookout,30,14,0,16,184.48,367.01,4936.097174544494,2131.928175336678,1133.545814628994,635.53102719831,151.51571164510165,3.33,0.00888932983155494,0.9694939736775936,2.3166453162530023,0.13,444248.74570900446,1479348.323210985,6955.3579852125695,0.00470163644091317,2128.174381832586,0.00479050172316434,0.9789861118416712,0,0,0,0,0,0,0,0,0
11,2020,Mt. Washington,30,14,0,16,184.48,367.01,12196.835260215808,5429.929707485463,3033.712290977965,1576.3690990215985,438.2196687334525,3.33,0.15187958176629465,0.9080395473570316,2.222381881759779,0.45,1097715.1734194227,3655391.5274866777,302671.4782030603,0.08280138418200221,18856.550866187277,0.01717799965126512,1.008018931190299,3218.956666666667,0.00293241520625017,0,0,0,0,0,0,0.00293241520625017
11,2020,North Avondale - Paddock Hills,30,14,0,16,184.48,367.01,4209.835302293259,1701.3429464906185,614.3596247394023,356.2685892981237,47.923905489923555,3.33,0.19325615520584744,0.8720826226830465,2.078163361661945,1,378885.1772063933,1261687.6400972896,120671.05167477412,0.0956425725669066,8407.203891591384,0.02218931855180932,0.9899145138017624,1175,0.00310120340062797,0,0,0,0,0,0,0.00310120340062797
11,2020,North Fairmount,30,14,0,16,184.48,367.01,1545.946539379475,742.7971360381862,466.5694510739857,261.5264916467781,73.50596658711218,3.33,0.2520833333333334,0.7217729652690683,2.03,1,139135.18854415274,463320.17785202863,68721.44000954655,0.14832386607495052,6968.6751312649185,0.05008564119675232,0.9201824725407712,1497.1548333333333,0.01076043270576537,0,0,0,0,0,0,0.01076043270576537
11,2020,Northside,30,14,0,16,184.48,367.01,7789,3910,1374,665,222,3.33,0.13580562659846548,0.9007828936843372,1.9876287349014623,1,701010,2334363.3000000003,194882.31000000003,0.08348413890845525,18449.6,0.02631859745224747,1.01058563004504,50403.54416666667,0.071901319762438,0,0,0,0,0,0,0.071901319762438
11,2020,Oakley,30,14,0,16,184.48,367.01,11666.888888888889,6491.531425364758,1354.2474747474748,449.4652076318743,337.3883277216611,3.33,0.035326436264324,0.9518830904014838,1.7735308293169354,1,1050020,3496566.6,84163.7135409652,0.02407038765998771,16366.553535353536,0.0155868969499186,0.99154037501139,0,0,0,0,0,0,0,0,0
11,2020,Over-the-Rhine,30,14,0,16,184.48,367.01,5407,2800,872,458,96,3.33,0.25107142857142856,0.865757332451758,1.735303846153846,0.65,486630,1620477.9,258008.03,0.15921724696152906,7490.080000000001,0.0153917349937324,1.0403663144070194,606463.5196666666,1.2462518128078142,0,0,0,0,0,0,1.2462518128078142
11,2020,Pendleton,30,14,0,16,184.48,367.01,980,476,218,92,44,3.33,0.14915966386554622,0.8802948891215479,2.06,1,88200,293706,26057.71,0.08872038705372039,2828.8,0.03207256235827664,1.0010878385335449,0,0,0,0,0,0,0,0,0
11,2020,Pleasant Ridge,30,14,0,16,184.48,367.01,7044.733270499529,3555.784165881244,1513.6239396795477,880.9359095193214,225.29406220546656,3.33,0.11101451034766469,0.9169173169191632,1.9397813979392928,1,634025.9943449576,2111306.561168709,144874.8626107446,0.06861858210233072,23009.58341187559,0.03629123035507067,1.0218271293765646,1789.4863333333333,0.00282241792812002,0,0,0,0,0,0,0.00282241792812002
11,2020,Queensgate,30,14,0,16,184.48,367.01,273.9800796812749,89.3097609561753,90.03585657370519,28.5597609561753,13.55378486055777,3.33,0.48238482384823855,0.5952954702742855,2.3,1,24658.20717131474,82111.8298804781,15811.404920318726,0.19255940274785976,875.9617529880478,0.03552414605418139,0.8233790190763267,0,0,0,0,0,0,0,0,0
11,2020,Riverside,30,14,0,16,184.48,367.01,1794.736526946108,917.6646706586828,227.80239520958085,131.2814371257485,36.76047904191617,3.33,0.14330831973898858,0.8706301399612384,1.913544018058691,1,161526.2874251497,537882.5371257485,48265.11149700599,0.08973169449768244,3495.2718562874256,0.02163902799974347,0.9820008624586644,1252.4115000000002,0.0077536079109127,0,0,0,0,0,0,0.0077536079109127
11,2020,Roselawn,30,14,0,16,184.48,367.01,8119,3692,1820,1000,359,3.33,0.2630010834236186,0.7318642715870239,2.1134718762291858,1,730710,2433264.3000000003,356366.70999999996,0.14645622754585266,28267.2,0.03868456706490947,0.917005066197786,22483.885,0.0307699155615771,0,0,0,0,0,0,0.0307699155615771
11,2020,Sayler Park,30,14,0,16,184.48,367.01,2993,1193,668,393,164,3.33,0.1584241408214585,0.8744584626637463,2.5100733088970344,1,269370,897002.1,69364.89,0.07732968518133904,11585.6,0.04300998626424621,0.9947981341093316,2143.7833333333333,0.00795850812389402,0,0,0,0,0,0,0.00795850812389402
11,2020,Sedamsville,30,14,0,16,184.48,367.01,568.2634730538922,262.3353293413174,101.19760479041916,60.718562874251496,20.239520958083833,3.33,0.20771513353115725,0.8650686488025491,2.07,1,51143.7125748503,170308.5628742515,19998.74850299401,0.11742655897907038,1683.928143712575,0.03292541856925419,1.0154206263508736,0,0,0,0,0,0,0,0,0
11,2020,South Cumminsville,30,14,0,16,184.48,367.01,711.4001401541697,277.9985984583042,294.03223545900494,176.6166783461808,18.747021723896285,3.33,0.5732031943212067,0.5452783320061263,2.55,1,64026.012613875275,213206.62200420463,58482.927764541,0.27430164792624334,4063.564961457604,0.06346740638002774,0.8830473863123973,7900.466666666667,0.12339463827479602,0,0,0,0,0,0,0.12339463827479602
11,2020,South Fairmount,30,14,0,16,184.48,367.01,1843,853,423,199,54,3.33,0.2966002344665885,0.7457991256224162,1.94,1,165870,552347.1,92853.52999999998,0.168107210122041,5262.4000000000005,0.03172605052149274,0.94563238626595,5709.13,0.03441930427443179,0,0,0,0,0,0,0.03441930427443179
11,2020,Spring Grove Village,30,14,0,16,184.48,367.01,2239,889,645,434,64,3.33,0.2823397075365579,0.8245912437885781,2.51,1,201510,671028.3,92119.50999999998,0.13728111020056824,10358.4,0.05140390055084114,1.0132762545399874,0,0,0,0,0,0,0,0,0
11,2020,Villages at Roll Hill,30,14,0,16,184.48,367.01,2382,844,1266,581,40,3.33,0.6990521327014217,0.4147679593796751,2.82,1,214380,713885.4,216535.89999999997,0.30332025280248054,12916.8,0.06025188916876575,0.7783401013509215,0,0,0,0,0,0,0,0,0
11,2020,Walnut Hills,30,14,0,16,184.48,367.01,6382,3777,808,386,125,3.33,0.36457505957108816,0.8009119235381343,1.6884500628140702,0.69,574380,1912685.4,505372.77,0.26422158604859947,7333.871999999999,0.01276832758800793,1.0779018371747418,44848.96133333333,0.07808238680548302,0,0,0,0,0,0,0.07808238680548302
11,2020,West End,30,14,0,16,184.48,367.01,7714.090303478904,3427.8734270910436,2694.179866765359,1503.4122871946706,292,3.33,0.4794538266318034,0.6798608721967957,2.280349514563107,1,694268.1273131014,2311912.863952628,603183.5157512953,0.26090235715893084,37344.57557364915,0.05378984588875916,0.9945530752444856,102001.97316666666,0.14692014389516367,0,0,0,0,0,0,0.14692014389516367
11,2020,West Price Hill,30,14,0,16,184.48,367.01,17977.55850271782,7434.568795102093,5158.830696221687,2798.855274901968,984.6436493061556,3.33,0.24102951787380744,0.8437037507951004,2.411010739791746,1,1617980.265244604,5387874.283264531,657663.7648532245,0.12206368045669096,78696.77762352898,0.04863889833145259,1.014406329583244,7101.091333333334,0.00438886152437699,0,0,0,0,0,0,0.00438886152437699
11,2020,Westwood,30,14,0,16,184.48,367.01,32214.592517469675,14285.296224579788,8935.390086969619,4066.431359960282,1436.7187436656895,3.33,0.19718170325529671,0.8520918223552246,2.2577562198291865,1,2899313.3265722706,9654713.37748566,1033793.4160627712,0.1070765516947949,114465.5221554202,0.03948021799035695,0.9986485920403764,16823.922333333336,0.00580272652118752,0,0,0,0,0,0,0.00580272652118752
11,2020,Winton Hills,30,14,0,16,184.48,367.01,6204,2646,2954,1360,331,3.33,0.5559334845049131,0.6118669189143446,2.34,1,558360,1859338.8,539871.71,0.2903568246948861,35172.8,0.06299305107815746,0.9652167946873882,127822.96733333332,0.22892572414451848,0,0,0,0,0,0,0.22892572414451848
11,2021,Avondale,30,13,0,17,243.81,480.05,13427,5961,3578,1817,782,3.45987,0.33601744673712464,0.690020480435569,2.12906523468576,1,1208430,4181010.7041,961540.15,0.22997792114167287,57437.9,0.04753101131219847,0.9675294128894404,21399.759833333337,0.01770872937061586,1843.33333325,0.00152539520969356,0,0,0,0,0.01923412458030942
11,2021,Bond Hill,30,13,0,17,243.81,480.05,7640,3312,1924,1160,158,3.45987,0.125,0.8827041204674299,2.2800669082799,1,687600,2379006.612,198740.7,0.08353936428655878,29127.8,0.04236154741128563,1.0086050321652744,132111.2561666667,0.1921338804052744,1801.6666665,0.00262022493673647,0,0,0,0,0.19475410534201087
11,2021,California,30,13,0,17,243.81,480.05,930.8790896159318,333.89473684210526,238.099573257468,113.49644381223328,53.103840682788054,3.45987,0,0.9763312714678692,2.77,0.13,83779.11806543387,289864.8572210527,0,0,478.64261735419626,0.00571314939100173,0.982044420858871,0,0,0,0,0,0,0,0,0
11,2021,Camp Washington,30,13,0,17,243.81,480.05,1190,461,124,39,34,3.45987,0.21691973969631237,0.9047287309565144,1.87,1,107100,370552.077,48005,0.12954994177512058,1613.3,0.01506349206349206,1.0493421647951269,761.9333333333334,0.00711422346716464,592.166666675,0.00552910052917833,0,0,0,0,0.01264332399634297
11,2021,Carthage,30,13,0,17,243.81,480.05,2889,1107,899,566,206,3.45987,0.27461607949412825,0.8385307830303412,2.6,1,260010,899600.7987,145935.19999999998,0.16222217700438774,17061.2,0.06561747625091342,1.0663704362856423,3392.461916666666,0.01304742862454008,0,0,0,0,0,0,0.01304742862454008
11,2021,Clifton,30,13,0,17,243.81,480.05,8544,4182,1386,828,171,3.45987,0.05547584887613582,0.8763021251962425,2.043306828811974,0.4,768960,2660501.6352,111371.6,0.04186112818969486,8831.160000000002,0.01148455056179775,0.9296478039477352,1453.5333333333333,0.00189025870439728,285,3.7063046192259674e-4,0,0,0,0,0.0022608891663198766
11,2021,College Hill,30,13,0,17,243.81,480.05,17085,7353,3947,2269,700,3.45987,0.1587107303141575,0.8208583901598646,2.2967481558251537,1,1537650,5320069.1055,560218.3500000001,0.10530283326974728,65614.90000000001,0.04267219458264235,0.9688334180122544,3354.897166666666,0.00218183407580832,1628.333333075,0.00105897527595681,0,0,0,0,0.00324080935176513
11,2021,Columbia Tusculum,30,13,0,17,243.81,480.05,1546.0010562450489,742.678637443887,243.40586216002112,126.27198310007924,30.321890678637445,3.45987,0.03523489932885906,0.9699188158032096,2.08,0.13,139140.0950620544,481406.6407023502,12562.0477818854,0.02609446301687477,449.894199366253,0.0032333900531375,0.999246668873222,0,0,0,0,0,0,0,0,0
11,2021,Corryville,30,13,0,17,243.81,480.05,4438,1936,161,85,5,3.45987,0.04855371900826446,0.7240718148460817,2.2536445783132533,1,399420,1381941.2754,45124.7,0.03265312412565342,1989,0.00497972059486255,0.7617046595665977,6337.996,0.01586799859796705,452.500000025,0.00113289269446948,0,0,0,0,0.017000891292436527
11,2021,CUF,30,13,0,17,243.81,480.05,17351,5533,603,326,155,3.45987,0.0536779324055666,0.790195818152288,2.2912183339224694,1,1561590,5402898.3933,142574.85,0.02638858620343546,10630.1,0.00680722852989581,0.8233916328856192,17374.7,0.01112628795010214,0,0,0,0,0,0,0.01112628795010214
11,2021,Downtown,30,13,0,17,243.81,480.05,4608.323464100666,3019.7372316802366,182.9837157660992,34.248704663212436,0,3.45987,0.10842091201115778,0.9239368659119096,1.4455950220378533,1,414749.1117690599,1434978.0093364173,157169.6491857883,0.10952756639000263,756.8963730569949,0.00182494995547681,1.035289382257389,3103.6002500000004,0.00748307871417008,0,0,0,0,0,0,0.00748307871417008
11,2021,East End,30,13,0,17,243.81,480.05,1497,707,222,117,41,3.45987,0.11173974540311174,0.966475052010788,2.09,1,134730,466148.2851,37923.95,0.08135597879945951,3491.8,0.02591701922363245,1.07374805003388,3009.8958333333335,0.02234020510156114,0,0,0,0,0,0,0.02234020510156114
11,2021,East Price Hill,30,13,0,17,243.81,480.05,15139,6027,4271,2175,643,3.45987,0.2969968475194956,0.7712080681060763,2.4806578567302138,1,1362510,4714107.4737,859289.5000000001,0.1822804220722534,62277.8,0.04570814159162135,0.9991966317699512,15329.25225,0.01125074476517603,2346.500000025,0.00172218919496003,0,0,0,0,0.01297293396013606
11,2021,East Walnut Hills,30,13,0,17,243.81,480.05,3830.86118251928,2460.753213367609,256.24293059125966,125.55205655526991,25.677377892030847,3.45987,0.02692944142126316,0.9508650984923857,1.542606914212548,1,344777.5064267352,1192885.3511606683,31811.33390102828,0.02666755348288592,3342.170501285347,0.00969370228331747,0.9872263542585892,5209.825,0.01511068704566746,50,1.4502106160636365e-4,0,0,0,0,0.015255708107273825
11,2021,East Westwood,30,13,0,17,243.81,480.05,2454.6865600850556,1098.3896073106985,811.9877462995721,519.3576096109182,102.61365103630436,3.45987,0.3735759991084419,0.7390728677814672,2.2243028365960846,1,220921.790407655,764360.6749777333,196979.8741812313,0.25770540090510224,13745.56486030362,0.06221914477037178,1.058997413456941,475,0.00215008215859335,0,0,0,0,0,0,0.00215008215859335
11,2021,English Woods,30,13,0,17,243.81,480.05,488.253937947494,230.7780429594272,135.07303102625298,67.19713603818616,23.304057279236275,3.45987,0.22156862745098044,0.7417474825592686,2.07,1,43942.854415274465,152036.56370577565,24546.48028639619,0.16145116469416562,2000.076372315036,0.04551539491298527,0.9487140421664196,508.33333333333337,0.01156805446750035,374.166666675,0.00851484664921858,0,0,0,0,0.02008290111671893
11,2021,Evanston,30,13,0,17,243.81,480.05,8672.297260844167,3470.7770159583115,1628.718848421944,822.7564910472319,335.97585351867104,3.45987,0.14073520983405616,0.8731538120202615,2.1817024576473396,0.36,780506.753475975,2700451.901148922,234485.47820807528,0.08683194027944441,9218.874533366325,0.01181139624008402,0.97179714853979,12954.155583333331,0.01659710889834354,261.66666665,3.352522774270325e-4,0,0,0,0,0.016932361175770575
11,2021,Hartwell,30,13,0,17,243.81,480.05,5084,2421,960,407,270,3.45987,0.09045848822800497,0.9303378976230964,2.03,1,457560,1583098.1172,105130.95,0.06640836020065731,14961.7,0.03269888102106828,1.0294451388448218,8534.8555,0.01865297556604598,80,1.7484045808200015e-4,0,0,0,0,0.018827816024127978
11,2021,Hyde Park,30,13,0,17,243.81,480.05,14090,6696,2678,1434,361,3.45987,0.00910991636798088,0.9531846417451644,2.0931735761041304,0.65,1268100,4387461.147,29283.050000000003,0.00667425853332576,25785.175,0.02033370790947086,0.9801926081879612,560.5,4.419998422837316e-4,0,0,0,0,0,0,4.419998422837316e-4
11,2021,Kennedy Heights,30,13,0,17,243.81,480.05,5042,2478,890,418,40,3.45987,0.0867635189669088,0.8689440842291013,2.02,1,453780,1570019.8086,103210.75,0.06573850179128243,10121.8,0.02230552249988982,0.9569881085202736,7335.419416666667,0.01616514482054446,768.333333325,0.00169318465627616,0,0,0,0,0.01785832947682062
11,2021,Linwood,30,13,0,17,243.81,480.05,675.208344335886,324.36123580670716,106.30631106416688,55.14866649062583,13.242936361235806,3.45987,0.03523489932885906,0.9699188158032096,2.08,1,60768.75099022973,210251.97848856615,5486.412476894639,0.02609446301687477,1511.454423026142,0.02487223117798077,1.0208855099980654,0,0,0,0,0,0,0,0,0
11,2021,Lower Price Hill,30,13,0,17,243.81,480.05,857.2619521912351,274.3844621513944,282.7221115537849,110.6633466135458,18.94920318725099,3.45987,0.4972375690607735,0.5807520817911681,2.41,1,77153.57569721116,266941.34194750997,65495.267928286856,0.24535453163776155,2864.437350597609,0.03712643678160919,0.8632330502105389,1142.1625,0.01480375328918534,480,0.00622135780049595,0,0,0,0,0.02102511108968129
11,2021,Madisonville,30,13,0,17,243.81,480.05,10328.143097643098,5116.823232323232,1645.7469135802469,776.1576879910214,339.36026936026934,3.45987,0.08993363696852189,0.87150433640854,2.048913083594759,1,929532.8787878788,3216062.921331818,220906.7797699214,0.06868857518448075,24652.946857463525,0.02652186643425808,0.9667147780272788,12201.249916666668,0.0131262166138515,0,0,0,0,0,0,0.0131262166138515
11,2021,Millvale,30,13,0,17,243.81,480.05,2390.31184302733,890.4344779257183,964.2606867554308,522.8100911002102,59.51296426068675,3.45987,0.6116751269035533,0.4987711396722449,2.67,1,215128.06587245967,744315.141270147,261462.41152768044,0.35127917871118974,12869.339523475825,0.05982175998879435,0.9098720783722288,9802.041666666668,0.04556375118659731,0,0,0,0,0,0,0.04556375118659731
11,2021,Mt. Adams,30,13,0,17,243.81,480.05,1611,940,134,89,31,3.45987,0,0.9516118211235456,1.7100000000000002,0.13,144990,501646.5513,0,0,344.76000000000005,0.00237781915994206,0.9539896402834876,0,0,0,0,0,0,0,0,0
11,2021,Mt. Airy,30,13,0,17,243.81,480.05,8782.73328391401,3929.412157153447,2344.5564121571533,1316.0527798369162,373.7666419570051,3.45987,0.22657421732700697,0.7554107528980142,2.2298569832402237,1,790445.995552261,2734840.3866314013,427390.1875240919,0.1562760991878299,37345.00922164566,0.04724549106679175,0.958932343152636,3394.9666666666667,0.00429500141156981,406.166666675,5.138449292683473e-4,0,0,0,0,0.0048088463408381575
11,2021,Mt. Auburn,30,13,0,17,243.81,480.05,4811,2573,712,390,151,3.45987,0.15895841430237076,0.8721602505206534,1.750066795949149,1,432990,1498089.1113,196340.45,0.1310605948064206,11956.1,0.02761287789556341,1.0308337232226372,7112.658416666667,0.01642684222884285,901.666666675,0.00208241914749763,0,0,0,0,0.018509261376340482
11,2021,Mt. Lookout,30,13,0,17,243.81,480.05,5051.790599419065,2169.960126749406,1191.287826775812,626.579350409295,164.43517296012675,3.45987,0.01170664712820799,0.971799423527391,2.336911529223379,0.13,454661.1539477158,1573068.4867090834,12194.689741219963,0.0077521670825227,2272.584725640349,0.0049984141066551,0.9845500047165688,0,0,0,0,0,0,0,0,0
11,2021,Mt. Washington,30,13,0,17,243.81,480.05,12483.09660303323,5465.230910462971,3053.730015087291,1620.4657236106675,681.9047984555959,3.45987,0.13017022793010077,0.9156232469659864,2.2616857770187853,0.45,1123478.6942729908,3887090.229954293,341512.5401043518,0.08785814578540607,22897.07484194899,0.02038051541045539,1.023861908161848,25658.261,0.02283822659992996,0,0,0,0,0,0,0.02283822659992996
11,2021,North Avondale - Paddock Hills,30,13,0,17,243.81,480.05,4352.841556636553,1743.4697706740792,617.0382209867964,334.69145239749827,117.34676858929812,3.45987,0.15559361190153428,0.8851764492772662,2.099291784702549,1,391755.7400972898,1355423.93249041,130224.48789089645,0.0960765741030014,9990.0446838082,0.0255006976574925,1.0067537210377602,2021.71675,0.00516065635566161,411.5,0.00105039941443565,0,0,0,0,0.00621105577009726
