month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,charitable_percent_covered
01,2020,Mt. Airy,31,13,0,18,120.16,235.34,8806.992290585618,3766.476649369903,2421.7601186063753,1321.154633061527,452.6658265381764,3.33,0.23193854252833662,0.7712810737250642,2.334554189944134,1,819050.2830244625,2727437.4424714604,205590.93053817644,0.07537878865220855,41507.39875463306,0.050677473184382454,0.8973373355616552,17599.422166666667,0.02148759670978714,0,0,0,0,0.02148759670978714
01,2020,Mt. Auburn,31,13,0,18,120.16,235.34,4632,2374,708,325,162,3.33,0.13647851727042964,0.8761378220972793,1.8041154923507865,1,430776,1434484.08,76250.16,0.05315511065134999,11395.800000000001,0.02645412000668561,0.9557470527553149,20852.196,0.04840612290378294,0,0,0,0,0.04840612290378294
01,2020,Mt. Lookout,31,13,0,18,120.16,235.34,4936.097174544494,2131.928175336678,1133.545814628994,635.53102719831,151.51571164510165,3.33,0.008889329831554948,0.9694939736775937,2.3166453162530023,0.13,459057.03723263793,1528659.9339846843,4460.025471349353,0.002917604741378692,2394.196179561658,0.005215465585703118,0.9776270440046755,0,0,0,0,0,0,0
01,2020,Mt. Washington,31,13,0,18,120.16,235.34,12196.835260215808,5429.929707485463,3033.712290977965,1576.3690990215985,438.2196687334525,3.33,0.15187958176629465,0.9080395473570316,2.222381881759779,0.45,1134305.67920007,3777237.911736233,194083.82790743635,0.051382473765922886,21213.619724460685,0.01870185445903864,0.9781238755819931,55044.54916666667,0.04852708593109129,0,0,0,0,0.04852708593109129
01,2020,North Avondale - Paddock Hills,31,13,0,18,120.16,235.34,4209.835302293259,1701.3429464906185,614.3596247394023,356.2685892981237,47.923905489923555,3.33,0.19325615520584746,0.8720826226830465,2.078163361661945,1,391514.68311327306,1303743.8947671994,77378.61448227936,0.059351084820302324,9458.104378040305,0.024157725842695627,0.95559143334604435,6698.411666666667,0.017108966676298784,0,0,0,0,0.017108966676298784
01,2020,North Fairmount,31,13,0,18,120.16,235.34,1545.946539379475,742.7971360381862,466.5694510739857,261.5264916467781,73.50596658711218,3.33,0.2520833333333334,0.7217729652690683,2.03,1,143773.0281622912,478764.18378042965,44066.65674463008,0.09204250910473263,7839.759522673033,0.05452872227065776,0.8683441966444587,7741.082333333334,0.053842382206732056,18.75,1.3041389083656897e-4,0,0,0.05397279609756862
01,2020,Northside,31,13,0,18,120.16,235.34,7789,3910,1374,665,222,3.33,0.13580562659846548,0.9007828936843373,1.9876287349014623,1,724377,2412175.41,124965.54000000002,0.05180615782829824,20755.8,0.028653311742366197,0.9812423632550017,66321.48183333334,0.09155658149462688,0,0,0,0,0.09155658149462688
01,2020,Oakley,31,13,0,18,120.16,235.34,11666.888888888889,6491.531425364758,1354.2474747474748,449.4652076318743,337.3883277216611,3.33,0.035326436264324,0.9518830904014838,1.7735308293169354,1,1085020.6666666665,3613118.8199999994,53968.797429854094,0.014936900810213073,18412.372727272726,0.016969605550314612,0.9837895967620114,584.8333333333333,5.390066302884553e-4,0,0,0,0,5.390066302884553e-4
01,2020,Over-the-Rhine,31,13,0,18,120.16,235.34,5407,2800,872,458,96,3.33,0.25107142857142856,0.865757332451758,1.735303846153846,0.65,502851,1674493.83,165444.02,0.09880240645616471,8426.34,0.0167571308399506,0.9813168697478732,579363.75075,1.1521578971703348,0,0,0,0,1.1521578971703348
01,2020,Pendleton,31,13,0,18,120.16,235.34,980,476,218,92,44,3.33,0.14915966386554622,0.8802948891215479,2.06,1,91140,303496.2,16709.14,0.055055516345838926,3182.4,0.03491770901909151,0.9702681144864783,0,0,0,0,0,0,0
01,2020,Pleasant Ridge,31,13,0,18,120.16,235.34,7044.733270499529,3555.784165881244,1513.6239396795477,880.9359095193214,225.29406220546656,3.33,0.11101451034766469,0.9169173169191631,1.9397813979392928,1,655160.1941564562,2181683.446540999,92898.9677851084,0.04258132312109588,25885.781338360037,0.03951061369302049,0.9990092537332794,5544.901666666667,0.008463428816529277,0,0,0,0,0.008463428816529277
01,2020,Queensgate,31,13,0,18,120.16,235.34,273.9800796812749,89.3097609561753,90.03585657370519,28.5597609561753,13.55378486055777,3.33,0.48238482384823855,0.5952954702742855,2.3,1,25480.147410358564,84848.89087649403,10138.840996015939,0.11949291135430429,985.4569721115537,0.03867548159124587,0.7534638632198357,11635.833333333334,0.4566627165038678,0,0,0,0,0.4566627165038678
01,2020,Riverside,31,13,0,18,120.16,235.34,1794.736526946108,917.6646706586828,227.80239520958085,131.2814371257485,36.76047904191617,3.33,0.14330831973898858,0.8706301399612384,1.913544018058691,1,166910.49700598803,555811.9550299401,30949.323832335336,0.05568308409391478,3932.1808383233533,0.023558619193269095,0.9498718432484222,1971.8166666666668,0.011813616890709555,0,0,0,0,0.011813616890709555
01,2020,Roselawn,31,13,0,18,120.16,235.34,8119,3692,1820,1000,359,3.33,0.2630010834236186,0.7318642715870239,2.1134718762291858,1,755067,2514373.11,228515.13999999998,0.0908835443280731,31800.600000000002,0.04211626253034499,0.864864078445442,91166.39600000001,0.12073947874824355,0,0,0,0,0.12073947874824355
01,2020,Sayler Park,31,13,0,18,120.16,235.34,2993,1193,668,393,164,3.33,0.1584241408214585,0.8744584626637463,2.5100733088970344,1,278349,926902.17,44479.259999999995,0.047987006007333,13033.800000000001,0.04682538827155837,0.9692708569426376,4080.9395833333333,0.014661233140170553,120,4.3111345828438397e-4,0,0,0.015092346598454938
01,2020,Sedamsville,31,13,0,18,120.16,235.34,568.2634730538922,262.3353293413174,101.19760479041916,60.718562874251496,20.239520958083833,3.33,0.20771513353115725,0.8650686488025491,2.07,1,52848.50299401198,175985.51497005988,12823.91616766467,0.07286915727039457,1894.4191616766468,0.03584622182942996,0.9737840279023736,0,0,0,0,0,0,0
01,2020,South Cumminsville,31,13,0,18,120.16,235.34,711.4001401541697,277.9985984583042,294.03223545900494,176.6166783461808,18.747021723896285,3.33,0.5732031943212067,0.5452783320061263,2.55,1,66160.21303433778,220313.5094043448,37501.35478626489,0.1702181354545902,4571.5105816398045,0.06909757952664311,0.7845940469873596,9728.633333333333,0.14704658414996458,0,0,0,0,0.14704658414996458
01,2020,South Fairmount,31,13,0,18,120.16,235.34,1843,853,423,199,54,3.33,0.2966002344665885,0.7457991256224162,1.94,1,171399,570758.67,59541.020000000004,0.10431908112758059,5920.2,0.03454045822904451,0.8846586649790413,4594.6109166666665,0.02680652113878533,0,0,0,0,0.02680652113878533
01,2020,Spring Grove Village,31,13,0,18,120.16,235.34,2239,889,645,434,64,3.33,0.2823397075365579,0.8245912437885781,2.51,1,208227,693395.91,59070.34,0.08518991696965734,11653.2,0.05596392398680287,0.9657450847450383,1403.44475,0.006739974883180376,0,0,0,0,0.006739974883180376
01,2020,Villages at Roll Hill,31,13,0,18,120.16,235.34,2382,844,1266,581,40,3.33,0.6990521327014217,0.4147679593796751,2.82,1,221526,737681.58,138850.6,0.18822565692910484,14531.4,0.06559681482083367,0.6685904311296136,0,0,0,0,0,0,0
01,2020,Walnut Hills,31,13,0,18,120.16,235.34,6382,3777,808,386,125,3.33,0.36457505957108816,0.8009119235381343,1.6884500628140702,0.69,593526,1976441.58,324063.18,0.1639629439489934,8250.606,0.013901001809524772,0.9787758692966525,63700.85266666667,0.10732613679378271,0,0,0,0,0.10732613679378271
01,2020,West End,31,13,0,18,120.16,235.34,7714.090303478904,3427.8734270910436,2694.179866765359,1503.4122871946706,292,3.33,0.4794538266318034,0.6798608721967957,2.280349514563107,1,717410.3982235381,2388976.6260843817,386782.94487046625,0.16190319346255697,42012.6475203553,0.058561525765987804,0.9003255914253405,147092.98833333334,0.2050332539053896,0,0,0,0,0.2050332539053896
01,2020,West Price Hill,31,13,0,18,120.16,235.34,17977.55850271782,7434.568795102093,5158.830696221687,2798.855274901968,984.6436493061556,3.33,0.24102951787380744,0.8437037507951004,2.411010739791746,1,1671912.9407527575,5567470.092706682,421717.63826750737,0.07574672719301219,88533.8748264701,0.052953639312468534,0.9724041173005812,14201.047583333335,0.008493891779400603,515,3.0803039287926546e-4,0,0,0.008801922172279868
01,2020,Westwood,31,13,0,18,120.16,235.34,32214.592517469675,14285.296224579788,8935.390086969619,4066.431359960282,1436.7187436656895,3.33,0.19718170325529671,0.8520918223552246,2.2577562198291865,1,2995957.1041246797,9976537.156735184,662905.4863252026,0.06644645089881449,128773.71242484773,0.04298249539272732,0.9615207686467665,24581.894416666666,0.008205022155632194,0,0,0,0,0.008205022155632194
01,2020,Winton Hills,31,13,0,18,120.16,235.34,6204,2646,2954,1360,331,3.33,0.5559334845049131,0.6118669189143446,2.34,1,576972,1921316.76,346185.14,0.18018118990436538,39569.4,0.06858114431896176,0.8606292531376718,102332.41075,0.17736113840879625,0,0,0,0,0.17736113840879625
01,2021,Avondale,31,13,0,18,207.16,397.64,13427,5961,3578,1817,782,3.46,0.33601744673712464,0.6900129406964892,2.12906523468576,1,1248711,4320540.06,796472.9199999999,0.18434568571041093,60816.6,0.04870350305234758,0.9230621294592477,0,0,0,0,0,0,0
01,2021,Bond Hill,31,13,0,18,207.16,397.64,7640,3312,1924,1160,158,3.46,0.125,0.882699554212813,2.2800669082799,1,710520,2458399.2,164622.96,0.06696347769719417,30841.2,0.043406519169059285,0.9930695510790664,0,0,0,0,0,0,0
01,2021,California,31,13,0,18,207.16,397.64,930.8790896159318,333.89473684210526,238.099573257468,113.49644381223328,53.103840682788054,3.46,0,0.9763300907662932,2.77,0.13,86571.75533428165,299538.2734566145,0,0,506.7980654338549,0.005854080969906906,0.9821841717362001,0,0,0,0,0,0,0
01,2021,Camp Washington,31,13,0,18,207.16,397.64,1190,461,124,39,34,3.46,0.21691973969631237,0.9047222858116005,1.87,1,110670,382918.2,39764,0.10384463313574543,1708.2,0.015435077256709135,1.024001996204055,0,0,0,0,0,0,0
01,2021,Carthage,31,13,0,18,207.16,397.64,2889,1107,899,566,206,3.46,0.27461607949412825,0.8385168927146451,2.6,1,268677,929622.42,120882.55999999998,0.13003404113252773,18064.8,0.06723612367266271,1.0357870575198356,0,0,0,0,0,0,0
01,2021,Clifton,31,13,0,18,207.16,397.64,8544,4182,1386,828,171,3.46,0.05547584887613582,0.8762979053209867,2.043306828811974,0.4,794592,2749288.32,92252.48,0.03355504016399415,9350.640000000001,0.011767850670532803,0.9216207961555136,0,0,0,0,0,0,0
01,2021,College Hill,31,13,0,18,207.16,397.64,17085,7353,3947,2269,700,3.46,0.1587107303141575,0.8208543188269978,2.2967481558251537,1,1588905,5497611.3,464045.88,0.08440863762048802,69474.6,0.043724829363618344,0.9489877858111041,0,0,0,0,0,0,0
01,2021,Columbia Tusculum,31,13,0,18,207.16,397.64,1546.0010562450489,742.678637443887,243.40586216002112,126.27198310007924,30.321890678637445,3.46,0.03523489932885906,0.9699180758138224,2.08,0.13,143778.09823078953,497472.21987853176,10405.52584103512,0.02091679781350574,476.35856403485616,0.0033131510980915573,0.9941480247254197,0,0,0,0,0,0,0
01,2021,Corryville,31,13,0,18,207.16,397.64,4438,1936,161,85,5,3.46,0.04855371900826446,0.7240638229203006,2.2536445783132533,1,412734,1428059.64,37378.16,0.026174088919703666,2106,0.005102560002325954,0.7553404718423302,0,0,0,0,0,0,0
01,2021,CUF,31,13,0,18,207.16,397.64,17351,5533,603,326,155,3.46,0.0536779324055666,0.7901892709953955,2.2912183339224694,1,1613643,5583204.78,118099.07999999999,0.021152561056519224,11255.4,0.006975148778261362,0.818316980830176,0,0,0,0,0,0,0
01,2021,Downtown,31,13,0,18,207.16,397.64,4608.323464100666,3019.7372316802366,182.9837157660992,34.248704663212436,0,3.46,0.10842091201115778,0.923934801976844,1.4455950220378533,1,428574.08216136193,1482866.3242783123,130188.39558845299,0.08779509889525182,801.419689119171,0.0018699676963140049,1.0135998685684098,0,0,0,0,0,0,0
01,2021,East End,31,13,0,18,207.16,397.64,1497,707,222,117,41,3.46,0.11173974540311174,0.9664728573095631,2.09,1,139221,481704.66,31413.56,0.0652133197133696,3697.2000000000003,0.026556338483418453,1.058242515506351,0,0,0,0,0,0,0
01,2021,East Price Hill,31,13,0,18,207.16,397.64,15139,6027,4271,2175,643,3.46,0.2969968475194956,0.771195605918414,2.4806578567302138,1,1407927,4871427.42,711775.6000000001,0.1461123277907731,65941.2,0.04683566690602566,0.9641436006152128,0,0,0,0,0,0,0
01,2021,East Walnut Hills,31,13,0,18,207.16,397.64,3830.86118251928,2460.753213367609,256.24293059125966,125.55205655526991,25.677377892030847,3.46,0.026929441421263165,0.9508638895764866,1.542606914212548,1,356270.0899742931,1232694.511311054,26350.29437017995,0.021376175628586704,3538.768766066838,0.009932825869053953,0.9821728910741273,0,0,0,0,0,0,0
01,2021,East Westwood,31,13,0,18,207.16,397.64,2454.6865600850556,1098.3896073106985,811.9877462995721,519.3576096109182,102.61365103630436,3.46,0.3735759991084419,0.7390649434207283,2.2243028365960846,1,228285.85008791016,789869.0413041691,163164.41447646037,0.2065714769717474,14554.127499145008,0.06375396238330315,1.0093903827757789,0,0,0,0,0,0,0
01,2021,English Woods,31,13,0,18,207.16,397.64,488.253937947494,230.7780429594272,135.07303102625298,67.19713603818616,23.304057279236275,3.46,0.22156862745098044,0.7417385100679993,2.07,1,45407.616229116946,157110.35215274463,20332.595398568024,0.1294160131396079,2117.727923627685,0.046638165565487756,0.91779268877309494,0,0,0,0,0,0,0
01,2021,Evanston,31,13,0,18,207.16,397.64,8672.297260844167,3470.7770159583115,1628.718848421944,822.7564910472319,335.97585351867104,3.46,0.14073520983405616,0.8731491512205934,2.1817024576473396,0.36,806523.6452585076,2790571.812594436,194231.44579660255,0.06960274052794316,9761.161270623166,0.012102758955683824,0.9548546507042204,0,0,0,0,0,0,0
01,2021,Hartwell,31,13,0,18,207.16,397.64,5084,2421,960,407,270,3.46,0.09045848822800495,0.9303328018872637,2.03,1,472812,1635929.52,87083.15999999999,0.05323160865756612,15841.800000000001,0.033505494784396336,1.0170699053292263,0,0,0,0,0,0,0
01,2021,Hyde Park,31,13,0,18,207.16,397.64,14090,6696,2678,1434,361,3.46,0.0091099163679808845,0.9531830003473605,2.0931735761041304,0.65,1310370,4533880.2,24256.04,0.005349951681564061,27301.95,0.020835298427161794,0.9793682504560863,0,0,0,0,0,0,0
01,2021,Kennedy Heights,31,13,0,18,207.16,397.64,5042,2478,890,418,40,3.46,0.0867635189669088,0.8689404719033755,2.02,1,468906,1622414.76,85492.59999999999,0.052694663601309935,10717.2,0.02285575360520019,0.9444908891098857,0,0,0,0,0,0,0
01,2021,Linwood,31,13,0,18,207.16,397.64,675.208344335886,324.36123580670716,106.30631106416688,55.14866649062583,13.242936361235806,3.46,0.03523489932885906,0.9699180758138223,2.08,1,62794.37602323739,217268.54104040135,4544.562144177449,0.02091679781350574,1600.3635067335624,0.025485777677627365,1.0163206513049554,0,0,0,0,0,0,0
01,2021,Lower Price Hill,31,13,0,18,207.16,397.64,857.2619521912351,274.3844621513944,282.7221115537849,110.6633466135458,18.94920318725099,3.46,0.4972375690607735,0.5807424051449117,2.41,1,79725.36155378485,275849.7509760956,54251.7203187251,0.1966712680608017,3032.933665338645,0.03804226918798665,0.8154559423937001,0,0,0,0,0,0,0
01,2021,Madisonville,31,13,0,18,207.16,397.64,10328.143097643098,5116.823232323232,1645.7469135802469,776.1576879910214,339.36026936026934,3.46,0.08993363696852189,0.8714993662773055,2.048913083594759,1,960517.3080808081,3323389.8859595964,182983.79732884397,0.055059383222504206,26103.120202020204,0.027176106023717953,0.9537348555235278,0,0,0,0,0,0,0
01,2021,Millvale,31,13,0,18,207.16,397.64,2390.31184302733,890.4344779257183,964.2606867554308,522.8100911002102,59.51296426068675,3.46,0.6116751269035533,0.4987614272290159,2.67,1,222299.00140154167,769154.5448493342,216577.25928521372,0.28157833914592284,13626.35949544499,0.06129743907770199,0.8416372054526408,0,0,0,0,0,0,0
01,2021,Mt. Adams,31,13,0,18,207.16,397.64,1611,940,134,89,31,3.46,0,0.9516093223643088,1.7100000000000002,0.13,149823,518387.58,0,0,365.04,0.0024364750405478468,0.9540457974048567,0,0,0,0,0,0,0
01,2021,Mt. Airy,31,13,0,18,207.16,397.64,8782.73328391401,3929.412157153447,2344.5564121571533,1316.0527798369162,373.7666419570051,3.46,0.22657421732700697,0.7554034689429233,2.2298569832402237,1,816794.195404003,2826107.9160978505,354020.2774025204,0.1252677844982417,39541.77446997776,0.048410939613031403,0.9290821930541965,0,0,0,0,0,0,0
01,2021,Mt. Auburn,31,13,0,18,207.16,397.64,4811,2573,712,390,151,3.46,0.15895841430237076,0.8721527876411065,1.750066795949149,1,447423,1548083.58,162634.75999999998,0.10505554228538486,12659.4,0.028294030481222466,1.0055023604077138,0,0,0,0,0,0,0
01,2021,Mt. Lookout,31,13,0,18,207.16,397.64,5051.790599419065,2169.960126749406,1191.287826775812,626.579350409295,164.43517296012675,3.46,0.011706647128207993,0.971798615058198,2.336911529223379,0.13,469816.52574597305,1625565.1790810667,10101.23201478743,0.006213981539945181,2406.2661800897813,0.005121714644390425,0.9831343112425336,0,0,0,0,0,0,0
01,2021,Mt. Washington,31,13,0,18,207.16,397.64,12483.09660303323,5465.230910462971,3053.730015087291,1620.4657236106675,681.9047984555959,3.46,0.13017022793010075,0.9156201690475636,2.2616857770187853,0.45,1160927.9840820904,4016810.8249240327,282885.2128884376,0.0704253262645964,24243.961597357753,0.020883260572383135,1.0069287558845432,0,0,0,0,0,0,0
01,2021,North Avondale - Paddock Hills,31,13,0,18,207.16,397.64,4352.841556636553,1743.4697706740792,617.0382209867964,334.69145239749827,117.34676858929812,3.46,0.15559361190153428,0.8851735635681925,2.099291784702549,1,404814.2647671994,1400657.3560945098,107868.89983321751,0.07701305345226704,10577.694371091035,0.026129747125324388,0.9883163641457839,0,0,0,0,0,0,0
01,2021,North Fairmount,31,13,0,18,207.16,397.64,1669.746062052506,789.2219570405729,461.926968973747,229.80286396181387,79.69594272076372,3.46,0.22156862745098038,0.7417385100679994,2.07,1,155286.38377088305,537290.8878472553,69534.04460143198,0.12941601313960788,7242.272076372316,0.04663816556548776,0.91779268877309494,0,0,0,0,0,0,0
01,2021,Northside,31,13,0,18,207.16,397.64,7965,4049,1390,654,270,3.46,0.09706100271672018,0.9022518159341221,1.9639542275905912,1,740745,2562977.7,156272.52,0.060973031485993805,21621.600000000002,0.029188992163295065,0.9924138395834109,0,0,0,0,0,0,0
01,2021,Oakley,31,13,0,18,207.16,397.64,11310.856902356903,6355.176767676768,1271.2530864197531,532.8423120089786,163.63973063973063,3.46,0.03348852199904193,0.949772504348355,1.7542870201096892,1,1051909.6919191922,3639607.534040405,84627.92267115599,0.023251936336445803,16297.679797979798,0.015493421082797464,0.9885178617675984,0,0,0,0,0,0,0
01,2021,Over-the-Rhine,31,13,0,18,207.16,397.64,5712,2976,893,456,143,3.46,0.22815860215053763,0.8740431219104113,1.766196153846154,0.65,531216,1838007.3599999999,269997.56,0.1468968872899399,9110.79,0.017150820005421525,1.038090829205773,0,0,0,0,0,0,0
01,2021,Pendleton,31,13,0,18,207.16,397.64,1018,509,223,116,30,3.46,0.10609037328094302,0.8994174228056827,2,1,94674,327572.04,21472.559999999998,0.06555064956093322,3416.4,0.03608593700487991,1.001054009371496,0,0,0,0,0,0,0
01,2021,Pleasant Ridge,31,13,0,18,207.16,397.64,7326.252591894439,3596.0254476908576,1421.0113100848257,749.3854853911405,189.8831291234684,3.46,0.11124676081012051,0.9116296636213848,2.000969089390142,1,681341.4910461829,2357441.559019793,159074.36414703113,0.06747754299078917,21978.885579641847,0.03225825209307863,1.0113654587052525,0,0,0,0,0,0,0
01,2021,Queensgate,31,13,0,18,207.16,397.64,273.738047808765,87.61553784860558,90.27788844621514,35.33665338645419,6.050796812749004,3.46,0.4972375690607735,0.5807424051449117,2.41,1,25457.63844621514,88083.42902390438,17323.4796812749,0.19667126806080173,968.4663346613548,0.03804226918798666,0.8154559423937001,0,0,0,0,0,0,0
01,2021,Riverside,31,13,0,18,207.16,397.64,1612.7904191616767,737.7125748502995,260.4850299401198,139.6047904191617,32.31736526946108,3.46,0.2100602282504586,0.8285274006179698,2.1490519187358914,1,149989.50898203594,518963.70107784437,61619.91353293414,0.11873646153855213,4022.978443113773,0.026821732202587583,0.9740855943591095,0,0,0,0,0,0,0
01,2021,Roselawn,31,13,0,18,207.16,397.64,7056,3035,1647,887,249,3.46,0.22833607907742998,0.7578925378890712,2.200778812114855,1,656208,2270479.68,275564.52,0.12136841497740249,26582.4,0.04050910686855388,0.9197700597350276,0,0,0,0,0,0,0
01,2021,Sayler Park,31,13,0,18,207.16,397.64,3122,1287,721,462,133,3.46,0.17249417249417248,0.847990816345391,2.4276241252915693,1,290346,1004597.16,88276.07999999999,0.08787211781486619,13923,0.047953131780703026,0.9838160659409602,0,0,0,0,0,0,0
01,2021,Sedamsville,31,13,0,18,207.16,397.64,570.2095808383234,206.2874251497006,147.51497005988026,72.39520958083833,18.68263473053892,3.46,0.2037735849056604,0.797503123964234,2.64,1,53029.49101796408,183482.0389221557,16715.16646706587,0.09109974232495564,2131.2215568862275,0.04018936474733017,0.9287922310365198,0,0,0,0,0,0,0
01,2021,South Cumminsville,31,13,0,18,207.16,397.64,782.68815697267,291.5655220742817,315.739313244569,171.18990889978977,19.48703573931325,3.46,0.6116751269035533,0.49876142722901606,2.67,1,72789.9985984583,251853.39515066572,70916.46071478626,0.2815783391459228,4461.840504555012,0.061297439077702,0.8416372054526409,0,0,0,0,0,0,0
01,2021,South Fairmount,31,13,0,18,207.16,397.64,1948,879,467,238,64,3.46,0.36063708759954494,0.7385280448869079,2.02,1,181164,626827.44,126051.87999999999,0.2010950254507046,7066.8,0.03900774988408293,0.9786308202216955,0,0,0,0,0,0,0
01,2021,Spring Grove Village,31,13,0,18,207.16,397.64,2167,885,569,353,63,3.46,0.24632768361581922,0.8445021823242047,2.44,1,201531,697297.26,86685.52,0.12431645006033726,9734.4,0.048302246304538755,1.0171208786890809,0,0,0,0,0,0,0
01,2021,Villages at Roll Hill,31,13,0,18,207.16,397.64,2556,861,1464,770,35,3.46,0.7665505226480837,0.4108571691390175,2.97,1,237708,822469.6799999999,262442.39999999997,0.31909066848518963,18837,0.07924428290171134,0.8091921205259185,0,0,0,0,0,0,0
01,2021,Walnut Hills,31,13,0,18,207.16,397.64,6121,3661,769,356,74,3.46,0.3561868341983065,0.7967442098379416,1.662482726130653,0.69,569253,1969615.38,518522.56,0.2632608199881136,6942.78,0.01219629936074118,1.0722013291867964,0,0,0,0,0,0,0
01,2021,West End,31,13,0,18,207.16,397.64,8108.676535899333,3560.2627683197634,2883.016284233901,1662.7512953367875,282,3.46,0.4933898000276512,0.6913792440684752,2.30811501120239,1,754106.9178386381,2609209.9357216875,698493.3644115471,0.26770301417633885,45507.18031088082,0.060345793460309216,1.0194280517051233,0,0,0,0,0,0,0
01,2021,West Price Hill,31,13,0,18,207.16,397.64,19033.099430683236,7620.713062369516,5323.327423723329,2962.5585731532974,1141.668963156742,3.46,0.22796012339480806,0.846795732403925,2.4887270348361774,1,1770078.247053541,6124470.7348052515,690787.6399131442,0.11279140187370168,96038.92434965495,0.054256880739323596,1.0138440150169503,0,0,0,0,0,0,0
01,2021,Westwood,31,13,0,18,207.16,397.64,33395.31343991494,14676.6103926893,9045.012253700428,4450.642390389082,1192.3863489636956,3.46,0.20956255720807482,0.8340694590217935,2.2915995172669885,1,3105764.1499120896,10745943.958695829,1223008.6255235395,0.11381118589715489,132046.872500855,0.042516709617049536,0.990397354535998,0,0,0,0,0,0,0
01,2021,Winton Hills,31,13,0,18,207.16,397.64,6294,2662,3029,1366,361,3.46,0.5101427498121713,0.5928803067488246,2.36,1,585342,2025283.32,539995.12,0.26662695271691667,40411.8,0.06903963836526339,0.9285468978310047,0,0,0,0,0,0,0
